event_id,timestamp,src_node,dst_node,edge_type,channel,amount,device_fingerprint,src_label,dst_label,is_fraud_edge
2610,417,1791721,1958324,4,bank_app,10.19,dev_180072,2,2,0
2611,417,1113468,1297743,5,qr_pay,20.41,dev_791866,3,0,0
2612,417,1164474,335839,5,qr_pay,7.88,dev_178603,0,0,0
2613,417,260832,3200195,3,wallet,5.91,dev_357080,0,2,0
2614,417,3199815,1785101,5,qr_pay,9.24,dev_607061,2,2,0
2615,417,1994255,1345351,1,web,103.32,dev_868714,2,0,0
2616,417,3200489,2472504,5,qr_pay,19.23,dev_097083,2,2,0
2617,417,1188252,2915663,4,bank_app,41.18,dev_916546,0,2,0
2618,417,1019354,317435,6,web,16.74,dev_706441,3,2,0
2619,418,2139178,3202200,4,qr_pay,6.74,dev_181317,0,2,0
2620,418,177592,819525,6,merchant_api,61.71,dev_302410,3,2,0
2621,418,2113187,182102,6,merchant_api,3.76,dev_849624,0,2,0
2622,418,283133,803343,5,web,14.89,dev_178298,3,2,0
2623,418,817313,2404810,5,web,23.36,dev_868991,0,2,0
2624,418,3200716,3083454,1,merchant_api,32.7,dev_443653,2,0,0
2625,418,1727032,400307,4,qr_pay,17.57,dev_965967,0,0,0
2626,419,153299,2211082,1,wallet,5.08,dev_005621,3,2,0
2627,419,166535,3201524,4,web,16.43,dev_485245,3,2,0
2628,419,164237,2250354,6,wallet,13.55,dev_052360,3,2,0
2629,419,746832,3203593,5,merchant_api,12.23,dev_877608,0,2,0
2630,419,1089235,1714103,10,merchant_api,58.74,dev_644090,2,2,0
2631,419,1530965,3203373,5,merchant_api,8.23,dev_973664,0,2,0
2632,419,2402543,1545546,4,web,44.3,dev_396688,0,2,0
2633,419,19282,1915796,1,wallet,30.64,dev_914503,3,2,0
2634,419,3013616,1490811,5,merchant_api,58.23,dev_002396,3,0,0
2635,419,3202589,2522460,4,web,29.97,dev_085671,2,0,0
2636,419,574992,1603709,6,wallet,54.16,dev_414728,0,3,0
2637,419,3090345,1717582,6,wallet,22.76,dev_593031,3,2,0
2638,420,1800627,645989,3,web,46.11,dev_469528,0,2,0
2639,420,564544,1764902,9,merchant_api,8.74,dev_620748,3,0,0
2640,420,68135,239816,5,wallet,2.28,dev_035258,0,3,0
2641,420,1829831,1844322,6,bank_app,37.33,dev_241223,3,3,0
2642,420,3202432,565607,10,wallet,36.16,dev_906656,2,2,0
2643,420,1511921,3203863,5,wallet,37.64,dev_786034,0,3,0
2644,420,246822,141130,5,wallet,15.3,dev_629314,0,0,0
2645,420,3203929,254049,5,wallet,93.76,dev_792396,2,0,0
2646,420,1078410,1085224,1,bank_app,17.57,dev_524683,0,0,0
2647,420,3126959,769304,6,bank_app,38.81,dev_018915,0,2,0
2648,420,3203840,2918727,3,web,53.26,dev_579232,2,0,0
2649,421,2852268,836376,5,bank_app,115.22,dev_732844,0,2,0
2650,421,3056815,1548350,5,bank_app,18.44,dev_112020,2,3,0
2651,421,3205134,2493042,4,wallet,18.77,dev_942710,2,2,0
2652,421,1415689,2687545,4,wallet,8.77,dev_077622,2,2,0
2653,421,1033208,522622,5,bank_app,99.2,dev_427930,0,3,0
2654,421,208756,2081008,5,bank_app,35.85,dev_630413,3,0,0
2655,422,3204108,2986835,5,qr_pay,36.88,dev_576859,3,2,0
2656,422,1873093,468646,6,web,439.23,dev_704220,0,3,0
2657,422,1201784,3205586,3,wallet,41.79,dev_276702,0,2,0
2658,422,1336674,1368567,1,web,8.23,dev_786739,0,2,0
2659,423,3206031,836307,4,qr_pay,28.32,dev_201057,0,2,0
2660,423,3206143,2701308,4,qr_pay,14.05,dev_406378,2,2,0
2661,423,502062,1877348,5,web,17.18,dev_525510,0,2,0
2662,423,103081,15193,5,web,17.08,dev_916571,0,2,0
2663,423,58137,77443,5,web,14.46,dev_429149,3,0,0
2664,423,3205923,1778896,5,web,7.0,dev_266861,0,3,0
2665,423,2588840,109130,6,merchant_api,111.41,dev_083171,3,3,0
2666,424,1350969,1745485,4,web,44.21,dev_842738,3,0,0
2667,424,1325333,451458,1,wallet,21.69,dev_830542,0,3,0
2668,424,2321902,1510282,3,qr_pay,61.67,dev_161305,2,2,0
2669,424,1255740,1535082,6,wallet,40.61,dev_097727,3,2,0
2670,424,2966545,3206833,9,web,43.3,dev_135750,0,3,0
2671,424,17556,3689606,4,web,62.58,dev_923347,0,2,0
2672,424,3206316,2319430,4,web,38.11,dev_523856,3,2,0
2673,424,1334258,1215747,4,web,61.76,dev_105164,0,3,0
2674,424,49654,183724,3,qr_pay,61.42,dev_637184,0,2,0
2675,425,2877327,1888160,4,merchant_api,39.11,dev_422732,3,2,0
2676,425,1133226,2650827,5,wallet,20.12,dev_700778,0,2,0
2677,425,1252341,2553619,4,merchant_api,133.94,dev_440262,3,2,0
2678,425,807069,1448822,5,wallet,15.96,dev_266688,0,2,0
2679,425,2104858,104033,6,bank_app,37.8,dev_223364,0,3,0
2680,425,119566,2413635,5,wallet,35.61,dev_046323,0,2,0
2681,425,1809519,1323464,4,merchant_api,19.52,dev_054151,0,3,0
2682,426,1156191,1302873,4,wallet,16.33,dev_547646,3,2,0
2683,426,2111109,2509655,1,qr_pay,19.33,dev_021088,0,2,0
2684,426,376048,2272431,5,bank_app,15.75,dev_694021,0,2,0
2685,426,2058437,2162774,5,bank_app,6.6,dev_738953,2,0,0
2686,426,2765755,2114516,5,bank_app,13.65,dev_696787,0,0,0
2687,426,988860,1447330,5,bank_app,31.17,dev_802565,3,3,0
2688,426,877621,2254677,5,bank_app,76.66,dev_547949,3,2,0
2689,426,1380203,128560,5,bank_app,40.4,dev_269121,3,0,0
2690,427,1818689,2017583,4,bank_app,3.26,dev_654073,2,3,0
2691,427,459876,2775537,5,qr_pay,43.69,dev_096264,0,0,0
2692,427,3209301,244439,6,web,16.08,dev_707020,3,3,0
2693,427,2559983,2395212,5,qr_pay,36.88,dev_820147,0,2,0
2694,427,427507,1426744,4,bank_app,33.36,dev_691921,3,1,1
2695,427,3208819,2178358,1,web,22.34,dev_415832,2,3,0
2696,427,3209878,1429877,5,qr_pay,22.38,dev_696157,0,2,0
2697,427,2582574,1498979,6,web,26.04,dev_812740,0,3,0
2698,427,2781387,2188956,6,web,89.12,dev_847726,0,0,0
2699,428,2424996,2368707,4,qr_pay,33.19,dev_261197,2,0,0
2700,428,2278003,2921036,6,merchant_api,70.6,dev_469365,0,0,0
2701,428,857043,589305,6,merchant_api,61.92,dev_174722,2,0,0
2702,428,641539,915979,4,qr_pay,61.58,dev_484452,0,0,0
2703,428,521261,1262417,6,merchant_api,5.32,dev_350981,0,0,0
2704,428,1460214,2044571,5,web,67.02,dev_198735,0,0,0
2705,428,554403,1496589,4,qr_pay,22.37,dev_069096,0,0,0
2706,428,3210870,2001016,5,web,46.72,dev_261243,2,0,0
2707,429,163691,2270087,4,web,14.08,dev_483761,0,0,0
2708,429,2056391,3193784,5,merchant_api,8.44,dev_214892,0,2,0
2709,429,634197,1418580,2,bank_app,170.5,dev_663301,3,2,0
2710,429,3209690,2643687,4,web,14.28,dev_889084,3,2,0
2711,429,1200194,530252,5,merchant_api,68.82,dev_756600,0,0,0
2712,430,3212924,276220,5,wallet,27.29,dev_078406,2,3,0
2713,430,936573,95976,6,bank_app,18.21,dev_950769,3,3,0
2714,430,3010660,2724474,6,bank_app,25.52,dev_801186,0,2,0
2715,430,3062543,2447439,5,wallet,7.61,dev_891280,3,2,0
2716,430,698170,2500082,4,merchant_api,33.37,dev_153918,0,2,0
2717,430,3199582,3214147,6,bank_app,10.03,dev_371099,3,0,0
2718,430,3213473,2999572,4,merchant_api,23.67,dev_406069,2,2,0
2719,430,2253051,201054,5,wallet,56.42,dev_420261,2,2,0
2720,430,3212315,1407214,6,bank_app,33.41,dev_970675,0,2,0
2721,430,2353722,1888879,5,wallet,6.46,dev_371644,0,0,0
2722,430,3214457,1166902,5,wallet,52.79,dev_610177,3,3,0
2723,430,2238064,1093464,4,merchant_api,33.57,dev_368881,3,2,0
2724,431,3215914,2320434,5,bank_app,15.06,dev_854437,2,2,0
2725,431,1006312,578610,5,bank_app,48.04,dev_594838,3,2,0
2726,431,270626,265657,9,wallet,29.06,dev_836632,2,3,0
2727,431,2421416,3122234,5,bank_app,8.59,dev_917528,0,2,0
2728,431,1125317,2214428,5,bank_app,129.42,dev_703919,0,0,0
2729,431,1935348,1823593,4,wallet,33.26,dev_841645,3,0,0
2730,431,1096383,67465,5,bank_app,22.8,dev_575089,3,3,0
2731,431,779162,766052,6,qr_pay,18.46,dev_863817,0,0,0
2732,431,591846,640931,1,qr_pay,76.86,dev_269973,3,0,0
2733,431,1796207,3214746,4,wallet,21.06,dev_604592,3,2,0
2734,431,1851980,507932,5,bank_app,6.11,dev_449659,0,3,0
2735,431,1462918,10647,5,bank_app,13.32,dev_740442,0,0,0
2736,432,2342825,918405,6,web,87.72,dev_454742,0,3,0
2737,432,1888551,1656927,6,web,56.2,dev_417659,3,3,0
2738,432,3216346,3216902,1,web,21.13,dev_242226,3,2,0
2739,432,124362,794059,5,qr_pay,84.43,dev_282546,0,0,0
2740,432,121615,119637,6,web,52.1,dev_447873,2,0,0
2741,432,1229049,1021525,6,web,20.91,dev_306902,3,3,0
2742,432,960898,1885068,5,qr_pay,21.13,dev_065372,3,2,0
2743,432,265867,2168232,5,qr_pay,33.0,dev_464718,0,2,0
2744,432,149798,420419,4,bank_app,15.98,dev_166745,3,3,0
2745,433,3218184,3125402,5,web,24.63,dev_646738,2,3,0
2746,433,3217732,1335798,5,web,32.38,dev_317844,2,3,0
2747,433,981588,1573709,5,web,5.37,dev_466601,1,2,1
2748,433,3218321,2893143,4,qr_pay,28.49,dev_311948,2,0,0
2749,433,620225,413343,6,merchant_api,20.23,dev_823092,0,0,0
2750,433,51884,2361011,5,web,61.88,dev_565746,0,2,0
2751,433,656589,168169,5,web,4.66,dev_543432,0,2,0
2752,433,701193,2863222,5,web,17.4,dev_170233,3,2,0
2753,433,2788563,3217574,5,web,15.9,dev_946265,3,3,0
2754,433,1987583,3217720,5,web,58.21,dev_047199,3,2,0
2755,433,1698851,638651,6,merchant_api,25.55,dev_958787,3,0,0
2756,434,1488208,845476,5,merchant_api,123.53,dev_588676,0,0,0
2757,434,2957396,3219751,3,qr_pay,56.6,dev_168664,2,2,0
2758,434,3219587,191804,5,merchant_api,16.96,dev_331425,3,0,0
2759,434,485190,1306520,4,web,41.92,dev_965344,3,3,0
2760,434,1818941,3220570,6,wallet,19.32,dev_577089,3,0,0
2761,434,1743072,2231819,6,wallet,57.6,dev_852130,3,2,0
2762,434,262018,616754,5,merchant_api,7.4,dev_274667,3,0,0
2763,435,2232614,2309429,5,wallet,11.69,dev_611619,0,0,0
2764,435,782464,2508594,5,wallet,36.97,dev_075981,0,0,0
2765,435,1203200,1055807,5,wallet,73.93,dev_399559,0,0,0
2766,435,1261421,3188700,5,wallet,3.38,dev_921861,0,3,0
2767,435,2983400,1842372,4,merchant_api,116.4,dev_340761,3,2,0
2768,435,3166745,3221664,4,merchant_api,29.78,dev_744171,2,2,0
2769,435,1772593,444777,6,bank_app,4.88,dev_144140,0,2,0
2770,435,3222058,2433337,4,merchant_api,2.27,dev_763301,3,0,0
2771,435,2666493,1991013,4,merchant_api,8.53,dev_855264,0,2,0
2772,435,2439848,3698239,9,merchant_api,33.19,dev_331758,2,2,0
2773,435,2769097,3221064,5,wallet,23.12,dev_926665,3,2,0
2774,436,2318741,1193578,5,bank_app,43.37,dev_404916,3,0,0
2775,436,3223850,694199,1,qr_pay,16.21,dev_074558,3,3,0
2776,436,1891831,1935551,4,wallet,12.46,dev_612805,0,3,0
2777,436,24904,20005,6,qr_pay,18.32,dev_895793,0,3,0
2778,436,1571685,1818151,4,wallet,34.82,dev_129188,3,3,0
2779,436,3185638,907202,5,bank_app,30.2,dev_579329,0,3,0
2780,436,1157038,1797630,6,qr_pay,13.06,dev_172849,3,3,0
2781,436,2921848,2900014,6,qr_pay,59.82,dev_503860,3,3,0
2782,436,1779367,3223629,1,qr_pay,15.19,dev_525194,0,2,0
2783,436,163072,1949279,1,qr_pay,12.15,dev_595427,3,1,1
2784,436,1717562,3223615,4,wallet,20.74,dev_615555,0,2,0
2785,436,3222834,311357,4,wallet,88.89,dev_457253,0,0,0
2786,436,2128755,1393043,5,bank_app,21.77,dev_655346,0,2,0
2787,436,1155449,1211063,5,bank_app,13.13,dev_825545,0,0,0
2788,436,2748290,3222945,4,wallet,77.75,dev_407724,0,2,0
2789,436,2301379,506050,5,bank_app,168.76,dev_068594,0,2,0
2790,436,451403,1395245,5,bank_app,29.63,dev_969173,0,0,0
2791,436,3223135,2725082,4,wallet,102.56,dev_910158,3,0,0
2792,436,747076,407140,4,wallet,85.84,dev_140907,3,2,0
2793,437,3224224,477042,6,web,15.41,dev_873113,3,2,0
2794,437,1822436,2323850,6,web,27.22,dev_585420,3,2,0
2795,437,1053423,13064,4,bank_app,10.65,dev_266175,3,3,0
2796,437,1625341,1819900,11,web,22.1,dev_976171,0,2,0
2797,437,1677854,2025765,5,qr_pay,13.96,dev_160913,0,2,0
2798,437,2303228,390363,5,qr_pay,17.07,dev_948960,0,3,0
2799,437,2019940,1241657,6,web,13.53,dev_607122,3,0,0
2800,438,601716,637616,6,merchant_api,20.52,dev_173012,2,3,0
2801,438,1942183,1018460,5,web,39.61,dev_241774,0,0,0
2802,438,3073118,3226457,4,qr_pay,30.34,dev_139903,2,3,0
2803,438,3191740,3226595,3,bank_app,5.82,dev_233292,2,3,0
2804,438,3222646,2240248,4,qr_pay,17.26,dev_669266,2,0,0
2805,438,3225837,1492842,4,qr_pay,8.61,dev_196572,2,3,0
2806,438,3220286,920974,11,merchant_api,33.1,dev_148378,2,2,0
2807,438,3226781,2305648,1,merchant_api,41.8,dev_193840,3,3,0
2808,439,428451,1645123,3,qr_pay,39.29,dev_176092,0,2,0
2809,439,798320,844416,5,merchant_api,12.08,dev_488474,2,2,0
2810,439,2926656,294238,5,merchant_api,30.64,dev_671445,3,0,0
2811,439,3228298,2281355,4,web,22.13,dev_790714,2,0,0
2812,439,3228086,3092548,5,merchant_api,8.81,dev_271412,2,2,0
2813,439,986149,857446,11,wallet,51.82,dev_250472,0,3,0
2814,439,2549162,1725858,4,web,70.54,dev_268794,3,0,0
2815,439,2599442,1096938,5,merchant_api,57.63,dev_556096,2,2,0
2816,439,166340,207549,4,web,19.54,dev_923544,3,0,0
2817,439,919972,1368351,4,web,97.65,dev_235590,2,2,0
2818,439,2431719,1541843,6,wallet,17.04,dev_153194,0,3,0
2819,440,1828882,406961,4,merchant_api,60.83,dev_940753,0,2,0
2820,440,3205836,2312890,5,wallet,15.49,dev_143810,2,2,0
2821,440,1815151,2114884,4,merchant_api,27.62,dev_964447,0,3,0
2822,440,3229373,1298676,6,bank_app,3.01,dev_420645,2,3,0
2823,440,2070853,2856937,6,bank_app,20.25,dev_367615,0,2,0
2824,440,3131790,3135325,1,bank_app,28.85,dev_249334,0,0,0
2825,440,689907,2157665,4,merchant_api,23.36,dev_774545,3,0,0
2826,440,1174641,1984712,5,wallet,119.17,dev_064490,0,2,0
2827,440,3229449,812802,1,bank_app,9.34,dev_549722,2,3,0
2828,441,660737,1144833,6,qr_pay,16.0,dev_186362,0,3,0
2829,441,2086906,2039074,4,wallet,14.96,dev_137496,0,0,0
2830,441,2972187,487180,5,bank_app,14.77,dev_233063,0,3,0
2831,441,1424063,2279125,6,qr_pay,67.24,dev_719135,0,0,0
2832,441,3230625,731922,4,wallet,127.77,dev_149227,3,3,0
2833,441,3230160,828318,6,qr_pay,14.14,dev_854509,2,3,0
2834,441,1080537,353070,5,bank_app,12.8,dev_980670,3,3,0
2835,441,2769073,1289038,5,bank_app,8.66,dev_536285,3,0,0
2836,441,644056,3231712,3,merchant_api,101.05,dev_825278,0,2,0
2837,441,2407172,1751131,4,wallet,92.66,dev_207038,2,2,0
2838,441,378624,436615,6,qr_pay,24.16,dev_630378,0,0,0
2839,441,3231059,1443040,5,bank_app,6.98,dev_070659,2,1,1
2840,442,2967429,975808,5,qr_pay,7.57,dev_983502,0,3,0
2841,442,3232653,3232705,1,web,30.99,dev_094558,3,3,0
2842,442,3232014,571482,4,bank_app,55.39,dev_614600,3,3,0
2843,442,606133,3129707,6,web,4.14,dev_996648,0,0,0
2844,442,2380385,624761,5,qr_pay,18.37,dev_097587,3,3,0
2845,442,1619345,3695214,5,qr_pay,105.26,dev_914128,3,0,0
2846,442,3167488,780550,5,qr_pay,20.17,dev_782893,3,2,0
2847,442,2982757,1755231,5,qr_pay,93.75,dev_582708,3,2,0
2848,442,1124942,991797,5,qr_pay,44.0,dev_467088,0,0,0
2849,442,994352,1830956,6,web,10.02,dev_575845,0,3,0
2850,442,914848,2282169,4,bank_app,25.96,dev_590057,0,2,0
2851,443,970983,567844,5,web,21.85,dev_990319,0,0,0
2852,443,639639,3049967,5,web,10.41,dev_745210,3,3,0
2853,443,532762,488388,6,merchant_api,11.1,dev_526670,3,0,0
2854,443,3234971,2497020,6,merchant_api,103.14,dev_210169,3,2,0
2855,443,3233662,2614225,5,web,10.18,dev_507603,3,2,0
2856,443,536858,3235142,5,web,64.75,dev_791430,2,3,0
2857,443,3233253,2597273,10,web,16.56,dev_715618,2,2,0
2858,443,751753,2108968,6,merchant_api,25.97,dev_448649,0,2,0
2859,444,1521330,2303453,5,merchant_api,40.68,dev_892264,2,2,0
2860,444,1671057,430520,4,web,19.71,dev_492050,0,3,0
2861,444,2080735,1784474,5,merchant_api,40.9,dev_236534,2,3,0
2862,444,3236132,1162219,6,wallet,4.21,dev_969310,2,2,0
2863,444,141513,3076879,5,merchant_api,36.44,dev_281228,0,2,0
2864,444,2063155,3236260,4,web,3.66,dev_992110,0,2,0
2865,444,1777146,1387237,5,merchant_api,20.0,dev_479499,2,3,0
2866,444,790323,616734,5,merchant_api,52.92,dev_190734,0,3,0
2867,444,2511397,1999136,5,merchant_api,42.95,dev_004879,3,2,0
2868,444,3018673,1193247,6,wallet,8.26,dev_564441,0,3,0
2869,444,3233885,1289069,11,wallet,9.27,dev_449374,3,2,0
2870,445,3238297,831469,6,bank_app,14.3,dev_098202,2,0,0
2871,445,2285373,2310606,5,wallet,29.01,dev_049253,0,0,0
2872,445,1185650,954088,6,bank_app,4.27,dev_862533,0,0,0
2873,445,1993488,716044,6,bank_app,26.26,dev_658598,0,0,0
2874,445,62704,1806289,5,wallet,32.47,dev_779283,2,2,0
2875,445,1061052,2045266,6,bank_app,20.6,dev_552656,0,2,0
2876,445,1336114,1029635,3,web,50.04,dev_270992,0,0,0
2877,445,3233210,446665,10,wallet,30.0,dev_465417,2,3,0
2878,445,2665650,3234666,1,bank_app,16.32,dev_738348,0,2,0
2879,446,3038308,485848,5,bank_app,4.29,dev_895087,2,2,0
2880,446,561156,295318,5,bank_app,27.66,dev_100257,0,2,0
2881,446,497244,253113,5,bank_app,10.4,dev_111158,3,0,0
2882,446,2045774,1407313,1,qr_pay,15.79,dev_234274,0,3,0
2883,446,3239179,2913943,4,wallet,52.0,dev_129002,3,0,0
2884,446,2624100,3207586,3,merchant_api,111.68,dev_441424,0,2,0
2885,447,1642247,1410605,5,qr_pay,23.71,dev_433065,0,0,0
2886,447,2592149,2617201,6,web,43.76,dev_793386,3,2,0
2887,447,1427747,2291666,4,bank_app,9.21,dev_880208,0,2,0
2888,447,2420719,2745179,5,qr_pay,30.6,dev_934069,0,0,0
2889,447,2976669,1266890,4,bank_app,32.01,dev_672548,2,0,0
2890,447,2399140,3240927,6,web,80.34,dev_377450,2,2,0
2891,447,804605,38109,5,qr_pay,15.08,dev_673382,0,0,0
2892,447,743661,1123997,5,qr_pay,19.74,dev_749152,0,0,0
2893,448,53474,347340,4,qr_pay,87.61,dev_453788,0,0,0
2894,448,3243199,1467882,5,web,22.58,dev_793482,3,2,0
2895,448,790436,611839,5,web,9.04,dev_576928,3,3,0
2896,448,2378188,1579192,5,web,243.83,dev_837514,0,2,0
2897,448,2373552,3688722,3,bank_app,11.81,dev_997899,0,0,0
2898,448,3243314,3099862,5,web,23.14,dev_406974,2,2,0
2899,448,2150111,3693016,6,merchant_api,36.31,dev_620090,0,0,0
2900,448,81189,759773,5,web,31.21,dev_672311,0,2,0
2901,448,3243477,1503084,4,qr_pay,28.48,dev_878803,2,3,0
2902,448,1556047,3242114,10,web,20.77,dev_841099,0,2,0
2903,449,589485,476446,5,merchant_api,19.86,dev_426194,3,3,0
2904,449,547509,229846,6,wallet,9.73,dev_069444,0,3,0
2905,449,440547,948347,5,merchant_api,169.9,dev_887998,3,2,0
2906,449,2687651,1376003,5,merchant_api,20.13,dev_595641,0,3,0
2907,449,2263629,1129152,6,wallet,45.48,dev_012565,0,2,0
2908,449,1926708,2307540,5,merchant_api,18.15,dev_767946,0,2,0
2909,449,1415396,1836176,4,web,24.55,dev_313764,0,0,0
2910,449,766978,712892,6,wallet,17.64,dev_286807,0,3,0
2911,449,2487883,3125219,5,merchant_api,6.08,dev_690092,2,2,0
2912,449,3201167,3229375,3,qr_pay,26.99,dev_518550,3,2,0
2913,450,4434,3245181,5,wallet,17.01,dev_145919,0,2,0
2914,450,731680,1728312,5,wallet,70.41,dev_728712,0,2,0
2915,450,2912506,2937783,5,wallet,8.36,dev_685120,0,2,0
2916,450,3246030,3204925,5,wallet,14.59,dev_742709,2,2,0
2917,450,3245807,455068,5,wallet,10.93,dev_544976,2,3,0
2918,450,1049219,1295848,6,bank_app,97.35,dev_800703,0,2,0
2919,450,221311,1989002,5,wallet,11.22,dev_331010,2,2,0
2920,451,298255,1217386,4,wallet,56.04,dev_534979,2,3,0
2921,451,1780125,3246524,5,bank_app,58.74,dev_287576,3,2,0
2922,451,868148,1105736,5,bank_app,21.51,dev_885651,0,0,0
2923,451,582228,795176,5,bank_app,7.11,dev_708290,0,3,0
2924,451,1246222,1469661,6,qr_pay,7.79,dev_918915,3,3,0
2925,452,640062,1226922,4,bank_app,73.24,dev_901927,0,3,0
2926,452,1481389,3059079,5,qr_pay,7.89,dev_157986,0,2,0
2927,452,1956502,3248145,9,bank_app,48.08,dev_869030,2,2,0
2928,452,1217303,288695,5,qr_pay,27.19,dev_400307,2,3,0
2929,452,472020,1733164,5,qr_pay,34.45,dev_358816,0,2,0
2930,452,3248076,1187042,6,web,40.63,dev_250883,2,0,0
2931,453,3249933,2449922,4,qr_pay,14.58,dev_305560,3,0,0
2932,453,3249516,2513452,5,web,10.2,dev_169296,2,2,0
2933,453,3250416,2120859,5,web,46.69,dev_748608,3,0,0
2934,453,3150324,2191385,5,web,13.92,dev_499602,2,0,0
2935,453,3250183,1878541,5,web,2.06,dev_809731,2,0,0
2936,453,1935848,126996,6,merchant_api,47.65,dev_501606,0,2,0
2937,453,3237407,3250206,6,merchant_api,10.46,dev_495257,3,0,0
2938,453,2734895,2100533,5,web,37.35,dev_689436,0,0,0
2939,453,379668,543899,5,web,85.93,dev_923699,0,0,0
2940,453,1298469,2033929,4,qr_pay,34.3,dev_378450,0,0,0
2941,454,3250784,3029704,6,wallet,65.12,dev_111477,3,3,0
2942,454,3250453,3690992,1,wallet,30.52,dev_599084,2,0,0
2943,454,2740472,3250675,3,qr_pay,130.15,dev_953972,0,2,0
2944,454,2886991,2212926,6,wallet,10.22,dev_115405,2,2,0
2945,454,3251541,3235978,4,web,33.54,dev_570788,2,2,0
2946,454,2537766,513707,6,wallet,48.71,dev_920829,0,3,0
2947,454,1633492,2169477,1,wallet,22.39,dev_350174,3,2,0
2948,454,1014208,1401034,5,merchant_api,69.2,dev_745709,3,3,0
2949,454,2922235,2251134,1,wallet,18.01,dev_647378,0,0,0
2950,454,933817,1543634,1,wallet,171.13,dev_314286,0,3,0
2951,454,2659915,2127667,3,qr_pay,210.6,dev_596271,0,2,0
2952,455,1526666,1223675,4,merchant_api,43.55,dev_261176,2,0,0
2953,455,387751,1366809,5,wallet,40.34,dev_517665,3,0,0
2954,455,2862508,1552588,4,merchant_api,98.74,dev_029890,3,3,0
2955,455,3252875,385395,5,wallet,8.43,dev_905451,2,3,0
2956,455,3253109,1478380,5,wallet,7.53,dev_664485,2,3,0
2957,455,3242449,234859,5,wallet,76.0,dev_396002,2,3,0
2958,455,685836,691829,1,bank_app,34.01,dev_804077,0,3,0
2959,455,3110079,2914705,5,wallet,20.01,dev_663013,0,2,0
2960,455,2632215,2293154,6,bank_app,26.84,dev_533989,2,2,0
2961,456,2076072,1250277,5,bank_app,2.86,dev_684134,0,2,0
2962,456,1556671,417623,5,bank_app,20.67,dev_098233,0,3,0
2963,456,3253969,292470,5,bank_app,12.46,dev_244059,3,0,0
2964,456,1582962,780873,6,qr_pay,60.72,dev_911872,0,0,0
2965,456,1376588,2030103,5,bank_app,60.07,dev_850017,0,2,0
2966,456,1268542,2905837,6,qr_pay,44.66,dev_345358,0,0,0
2967,456,3254139,1964497,7,web,41.1,dev_970966,0,2,0
2968,456,3253478,687619,6,qr_pay,6.91,dev_881390,2,0,0
2969,456,3253434,544635,5,bank_app,41.74,dev_174131,2,2,0
2970,457,3255044,2795745,5,qr_pay,43.23,dev_035193,2,2,0
2971,457,1744089,2013814,4,bank_app,103.61,dev_914868,0,0,0
2972,457,939552,406797,5,qr_pay,165.07,dev_539705,3,0,0
2973,457,1072048,1525591,5,qr_pay,5.35,dev_706464,0,2,0
2974,457,2679680,3255864,9,bank_app,23.82,dev_300423,0,2,0
2975,457,1279634,31400,5,qr_pay,12.58,dev_009027,0,3,0
2976,457,3256369,1701940,5,qr_pay,28.65,dev_207061,0,3,0
2977,457,1524507,705542,6,web,26.9,dev_443198,3,2,0
2978,457,503350,2653440,4,bank_app,27.37,dev_825476,2,2,0
2979,457,2178776,2362328,4,bank_app,85.19,dev_621255,0,2,0
2980,457,1816387,2703679,5,qr_pay,9.1,dev_197510,0,2,0
2981,458,2238708,2000289,4,qr_pay,13.24,dev_490536,0,0,0
2982,458,1867057,1954585,5,web,9.76,dev_108167,0,3,0
2983,458,3103382,3257515,5,web,17.74,dev_494378,3,2,0
2984,458,62832,2127323,9,qr_pay,11.18,dev_147309,0,3,0
2985,458,71732,3691663,6,merchant_api,25.44,dev_913204,0,2,0
2986,458,322048,359431,6,merchant_api,22.9,dev_566283,0,3,0
2987,458,2662083,2970030,5,web,12.09,dev_047974,0,2,0
2988,458,2313127,2975374,6,merchant_api,58.35,dev_983223,0,3,0
2989,458,3255217,984105,5,web,23.25,dev_233780,2,2,0
2990,458,1127365,1259042,5,web,63.84,dev_842429,0,2,0
2991,458,799813,805063,5,web,20.58,dev_372289,0,3,0
2992,458,910272,1580038,4,qr_pay,33.06,dev_792848,0,0,0
2993,459,2486802,2425866,5,merchant_api,14.78,dev_091704,0,3,0
2994,459,2401285,2462455,4,web,33.57,dev_657582,3,0,0
2995,459,321465,1094070,5,merchant_api,46.57,dev_613473,0,0,0
2996,459,2159823,1892995,5,merchant_api,16.94,dev_443904,0,3,0
2997,459,525310,1173576,1,wallet,42.38,dev_810789,3,3,0
2998,459,3259350,141640,4,web,16.26,dev_344633,2,0,0
2999,459,220170,346246,2,bank_app,57.01,dev_885210,0,2,0
3000,459,2771931,1157221,5,merchant_api,14.56,dev_783903,0,3,0
3001,459,2580459,1530296,5,merchant_api,52.8,dev_928309,3,3,0
