event_id,timestamp,src_node,dst_node,edge_type,channel,amount,device_fingerprint,risk_score,risk_level,action,focus_node,src_node_score,dst_node_score,is_fraud_edge,explanation
0,1,2214697,2063663,9,wallet,20.76,dev_970140,0.6293653837345478,medium,step_up_verification,2214697,0.6293601937345478,0.0186328649983838,0,degree=1; dominant_edge_type=9; dominant_share=1.00; time_span=0
2382,400,139202,688152,4,merchant_api,93.52,dev_786421,0.721505195696308,high,manual_review,688152,0.09244646369731999,0.721481815696308,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
2383,400,701465,1071064,5,wallet,16.81,dev_300444,0.5306948962361768,medium,step_up_verification,1071064,0.2699006059486543,0.5306906937361768,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=225
2384,400,3169463,1895427,4,merchant_api,55.68,dev_048053,0.05654932505950747,low,pass,1895427,0.05131370958183695,0.05653540505950747,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=55
2385,400,95396,16508,5,wallet,35.84,dev_041538,0.7723663322758024,high,manual_review,16508,0.002431451968001398,0.7723573722758025,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
2386,401,457004,1865858,5,bank_app,15.09,dev_358486,0.02745553039091387,low,pass,1865858,0.01809702526681135,0.02745175789091387,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=356
2387,401,2464815,434816,4,wallet,58.81,dev_683218,0.7619838030428427,high,manual_review,434816,0.0030352317770668182,0.7619691005428427,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=343
2388,401,2654326,2844271,6,qr_pay,142.06,dev_968542,0.3406497922623003,low,pass,2844271,0.15926598240184592,0.3406142772623003,0,degree=3; dominant_edge_type=6; dominant_share=1.00; time_span=172
2389,401,1022965,2987706,1,qr_pay,40.63,dev_035152,0.01111180177975603,low,pass,2987706,0.0035962552369835235,0.01110164427975603,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=107
2390,401,2796415,1817970,5,bank_app,40.84,dev_114048,0.14584062630041192,low,pass,2796415,0.1458304163004119,0.011390936029608084,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=245
2391,401,2477415,235901,5,bank_app,44.92,dev_856242,0.6476188444250104,medium,step_up_verification,235901,0.0029675422239636906,0.6476076144250104,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=62
2392,401,1430165,1109873,5,bank_app,6.59,dev_008142,0.026249615243139134,low,pass,1430165,0.026247967743139134,0.009699406095158387,0,degree=3; dominant_edge_type=6; dominant_share=0.67; time_span=361
2393,401,3170569,3170912,4,wallet,51.12,dev_099622,0.2578100384384453,low,pass,3170569,0.2577972584384453,0.11694278325058748,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=202
2394,401,161951,2080785,4,wallet,13.53,dev_781765,0.6784500312010616,high,manual_review,2080785,0.045040154542921325,0.6784466487010616,0,degree=2; dominant_edge_type=4; dominant_share=1.00; time_span=262
2395,401,3171256,3693332,6,qr_pay,15.63,dev_698704,0.0796210265742651,low,pass,3693332,0.03602134272506087,0.07961711907426511,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=16
2396,401,3160904,3172465,5,bank_app,171.7,dev_510361,0.13917704553596277,low,pass,3160904,0.13913412053596277,0.04115980565758663,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=16
2397,401,1123957,1752833,5,bank_app,19.53,dev_264874,0.7622637736502277,high,manual_review,1752833,0.024747398513814203,0.7622588911502277,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=61
2398,401,2715016,1493069,5,bank_app,12.6,dev_498246,0.36871018188410454,medium,step_up_verification,1493069,0.001141886452159907,0.36870703188410453,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=78
2399,402,398494,302241,5,qr_pay,69.22,dev_439295,0.3801418058328167,medium,step_up_verification,302241,0.11261391259377503,0.3801245008328167,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=163
2400,402,3156831,3173355,1,web,11.33,dev_733555,0.081633110018712,low,pass,3173355,0.005669055019512062,0.081630277518712,0,degree=3; dominant_edge_type=1; dominant_share=0.67; time_span=0
2401,402,3172495,1405594,10,qr_pay,16.4,dev_942811,0.5338892445777333,medium,step_up_verification,1405594,0.3716201113268125,0.5338851445777334,0,degree=2; dominant_edge_type=9; dominant_share=0.50; time_span=383
2402,402,582060,2793852,4,bank_app,103.97,dev_183152,0.29853760806842944,low,pass,582060,0.2985116155684294,0.015428961976843368,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=0
2403,402,1749335,698886,4,bank_app,35.11,dev_853992,0.7551337249340759,high,manual_review,698886,0.02787987644585519,0.755124947434076,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=265
2404,402,399543,64673,5,qr_pay,6.02,dev_934370,0.05445840912418026,low,pass,64673,0.02959137246950594,0.054456904124180264,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=220
2405,402,3171123,2777802,9,bank_app,55.12,dev_200198,0.01238623298783779,low,pass,3171123,0.01237245298783779,0.0019707567648770265,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=1
2406,402,2798541,2614130,5,qr_pay,17.17,dev_389140,0.06073232046975449,low,pass,2614130,0.005882383855999651,0.06072802796975449,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=87
2407,402,878310,1469974,5,qr_pay,98.09,dev_752041,0.20452166778644085,low,pass,878310,0.20449714528644083,0.0800124786019556,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=76
2408,402,1874225,1489879,5,qr_pay,14.22,dev_249731,0.7437690672038408,high,manual_review,1489879,0.008811409646501449,0.7437655122038408,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=222
2409,402,3172149,2578901,4,bank_app,87.02,dev_689907,0.22197420996887096,low,pass,3172149,0.22195245496887095,0.04009735787603057,0,degree=2; dominant_edge_type=4; dominant_share=1.00; time_span=0
2410,403,1874533,861224,4,qr_pay,167.02,dev_425241,0.22471295220412488,low,pass,861224,0.00034160271610563105,0.22467119720412487,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=379
2411,403,3176421,780093,5,web,11.41,dev_824360,0.2335410099499092,low,pass,3176421,0.2335381574499092,0.026467656029324115,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=321
2412,403,2817741,369023,6,merchant_api,22.33,dev_064108,0.6971146065391005,high,manual_review,369023,0.005035072876932789,0.6971090240391005,0,degree=2; dominant_edge_type=6; dominant_share=0.50; time_span=234
2413,403,1602501,3147571,4,qr_pay,47.93,dev_603032,0.14205119421129495,low,pass,1602501,0.14203921171129494,0.033695927712740166,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=0
2414,403,3070634,3066786,5,web,11.34,dev_058377,0.03381552799540997,low,pass,3066786,0.03340078567017144,0.03381269299540997,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
2415,403,832509,1865079,5,web,31.29,dev_963800,0.47869702673886905,medium,step_up_verification,832509,0.47868920423886907,0.09274959047820078,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=0
2416,403,2935515,690875,5,web,20.04,dev_541999,0.7936140759955622,high,manual_review,690875,0.0035705992374355836,0.7936090659955622,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
2417,403,887407,88048,4,qr_pay,27.1,dev_383864,0.8344226616024861,high,manual_review,88048,0.06457783978110218,0.8344158866024861,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
2418,403,3176081,2554318,4,qr_pay,35.31,dev_439997,0.04779041367533831,low,pass,3176081,0.04778158617533831,0.009870090443599887,0,degree=6; dominant_edge_type=5; dominant_share=0.50; time_span=40
2419,403,2801400,59948,5,web,26.16,dev_840935,0.17854163517181645,low,pass,59948,0.004879461430071463,0.17853509517181645,0,degree=6; dominant_edge_type=5; dominant_share=0.50; time_span=358
2420,403,1281978,1850288,5,web,28.43,dev_539543,0.135380729826152,low,pass,1850288,0.002416545319956004,0.13537362232615202,0,degree=5; dominant_edge_type=5; dominant_share=1.00; time_span=547
2421,403,27632,2667073,6,merchant_api,15.5,dev_205705,0.29033729293689753,low,pass,2667073,0.0020004993950974346,0.29033341793689754,0,degree=4; dominant_edge_type=6; dominant_share=0.50; time_span=482
2422,403,1155904,889560,4,qr_pay,20.5,dev_660122,0.4844813595031616,medium,step_up_verification,889560,0.10169500730431905,0.48447623450316163,0,degree=4; dominant_edge_type=5; dominant_share=0.50; time_span=652
2423,403,1490814,3175953,4,qr_pay,30.36,dev_755897,0.1881491492888523,low,pass,3175953,0.11433813635975403,0.1881415592888523,0,degree=4; dominant_edge_type=4; dominant_share=0.75; time_span=0
2424,404,1753513,2133381,5,merchant_api,23.56,dev_152255,0.3013528653574055,low,pass,2133381,0.04510652249796927,0.3013469753574055,0,degree=3; dominant_edge_type=5; dominant_share=1.00; time_span=46
2425,404,2809962,999752,4,web,22.76,dev_584200,0.18812968553844522,low,pass,999752,0.018772266786815116,0.18812399553844522,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=181
2426,404,988479,728741,4,web,45.22,dev_062521,0.003648476974019113,low,pass,728741,0.003272589222428665,0.003637171974019113,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=400
2427,404,2478348,2737607,4,web,6.6,dev_797669,0.6068542733509082,medium,step_up_verification,2737607,0.016098097867619843,0.6068526233509083,0,degree=4; dominant_edge_type=1; dominant_share=0.25; time_span=366
2428,404,3176595,2911468,1,wallet,13.77,dev_256068,0.03168681923496834,low,pass,2911468,0.0294936294052807,0.03168337673496834,0,degree=4; dominant_edge_type=1; dominant_share=0.50; time_span=264
2429,404,3172312,1818207,4,web,26.26,dev_987924,0.013171113915970473,low,pass,3172312,0.013164548915970473,0.012228417372162147,0,degree=5; dominant_edge_type=4; dominant_share=0.40; time_span=386
2430,404,1904093,3687256,5,merchant_api,11.35,dev_619714,0.10168907990535274,low,pass,1904093,0.10168624240535273,0.049678254870409,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=1
2431,404,1745733,1921057,5,merchant_api,106.3,dev_104196,0.452059482109018,medium,step_up_verification,1921057,0.018836876465279345,0.452032907109018,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=186
2432,404,2294416,1193399,5,merchant_api,24.95,dev_186821,0.15997539780119016,low,pass,1193399,0.011266082406833673,0.15996916030119016,0,degree=4; dominant_edge_type=4; dominant_share=0.50; time_span=390
2433,404,1958354,2527960,5,merchant_api,28.76,dev_144804,0.6487562050887006,medium,step_up_verification,2527960,0.0025280454448497374,0.6487490150887005,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
2434,404,3174788,2350680,9,web,21.87,dev_554659,0.8588476903686019,critical,freeze_and_manual_review,2350680,0.12390330912519777,0.8588422228686019,0,degree=1; dominant_edge_type=9; dominant_share=1.00; time_span=0
2435,404,3177419,2644428,6,wallet,26.2,dev_205256,0.8178959726469389,high,manual_review,2644428,0.10866265765896992,0.8178894226469389,0,degree=2; dominant_edge_type=6; dominant_share=1.00; time_span=234
2436,404,998340,2524255,5,merchant_api,8.22,dev_124256,0.41372466218159637,medium,step_up_verification,2524255,0.10332732839394206,0.41372260718159637,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=297
2437,404,2739089,307674,4,web,29.0,dev_035059,0.09928168206142968,low,pass,2739089,0.09927443206142968,0.021492104660917725,0,degree=2; dominant_edge_type=4; dominant_share=1.00; time_span=95
2438,404,2128440,156614,4,web,14.54,dev_863410,0.15791442290145025,low,pass,2128440,0.15791078790145024,0.11386037968389873,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=0
2439,404,1963777,429545,1,wallet,20.7,dev_467709,0.5044016602610337,medium,step_up_verification,429545,0.0009815072070903012,0.5043964852610338,0,degree=5; dominant_edge_type=4; dominant_share=0.80; time_span=188
2440,404,1580029,1821091,4,web,3.37,dev_040266,0.23182629937059088,low,pass,1821091,0.012727618203018437,0.2318254568705909,0,degree=4; dominant_edge_type=4; dominant_share=0.50; time_span=566
2441,404,1503963,1356699,6,wallet,9.63,dev_165329,0.032833629832333955,low,pass,1503963,0.03283122233233395,0.012294291414003433,0,degree=7; dominant_edge_type=6; dominant_share=0.43; time_span=393
2442,404,2170962,276498,5,merchant_api,91.61,dev_705643,0.008931871542341839,low,pass,2170962,0.00890896904234184,0.0010820991896378245,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=0
2443,405,2030250,1479322,6,bank_app,56.11,dev_987911,0.8357832356806829,high,manual_review,1479322,0.0718442238904876,0.8357692081806829,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
2444,405,1568934,2410255,5,wallet,80.41,dev_545480,0.10656432788123107,low,pass,2410255,0.0003288244648118794,0.10654422538123108,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
2445,405,2278567,1299342,5,wallet,85.54,dev_339146,0.7119909919898851,high,manual_review,1299342,0.02955242440569815,0.7119696069898851,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
2446,405,3119045,3096208,6,bank_app,48.7,dev_635927,0.13608542799678963,low,pass,3119045,0.13607325299678963,0.09471548114648397,0,degree=3; dominant_edge_type=6; dominant_share=1.00; time_span=0
2447,405,2938109,2927115,4,merchant_api,22.48,dev_296222,0.5902178382498828,medium,step_up_verification,2927115,0.16837694837164588,0.5902122182498828,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=321
2448,405,500635,3179541,6,bank_app,10.45,dev_427904,0.2808825306298569,low,pass,3179541,0.060375355088401784,0.2808799181298569,0,degree=4; dominant_edge_type=6; dominant_share=0.75; time_span=0
2449,405,3137794,838063,5,wallet,68.86,dev_279974,0.34476754347645144,low,pass,3137794,0.34475032847645143,0.08716482106061227,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=70
2450,405,3177134,1428613,10,wallet,26.0,dev_634878,0.06756395963768314,low,pass,1428613,0.018942552859800673,0.06755745963768313,0,degree=1; dominant_edge_type=10; dominant_share=1.00; time_span=0
2451,405,1853166,1971747,1,bank_app,250.79,dev_241987,0.47602631360784553,medium,step_up_verification,1971747,0.19798344245941743,0.47596361610784554,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
2452,405,1089563,3049752,5,wallet,17.66,dev_984429,0.04473790305859825,low,pass,3049752,0.0027178195079267647,0.044733488058598246,0,degree=8; dominant_edge_type=4; dominant_share=0.25; time_span=337
2453,405,1338687,2863027,4,merchant_api,199.46,dev_751612,0.6803797963127399,high,manual_review,2863027,0.002376772111156805,0.6803299313127399,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=169
2454,405,3178354,1501162,10,wallet,21.3,dev_288402,0.04547935554192655,low,pass,3178354,0.04547403054192655,0.0075552523199249955,0,degree=3; dominant_edge_type=1; dominant_share=0.33; time_span=1
2455,405,2800997,2755878,5,wallet,81.65,dev_293275,0.021222845735720305,low,pass,2755878,0.0008500361860448895,0.021202433235720304,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=597
2456,405,2459964,933293,4,merchant_api,155.56,dev_756645,0.669196462293063,high,manual_review,933293,0.02158628006920225,0.6691575722930629,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
2457,405,92698,2703143,5,wallet,9.77,dev_295026,0.02233831290879998,low,pass,92698,0.022335870408799977,0.00532675254596631,0,degree=7; dominant_edge_type=3; dominant_share=0.29; time_span=252
2458,406,3175922,990613,1,qr_pay,17.18,dev_236865,0.1952055493790565,low,pass,3175922,0.1952012543790565,0.053591225532446406,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
2459,406,2506256,3181508,3,merchant_api,12.31,dev_007736,0.7809453084948247,high,manual_review,3181508,0.0053769522067156645,0.7809422309948247,0,degree=1; dominant_edge_type=3; dominant_share=1.00; time_span=0
2460,406,3035195,3181307,9,wallet,11.17,dev_750646,0.7149306645161135,high,manual_review,3181307,0.5799641832873095,0.7149278720161135,0,degree=2; dominant_edge_type=9; dominant_share=1.00; time_span=0
2461,406,597261,3181878,10,bank_app,44.72,dev_704534,0.174466690510019,low,pass,597261,0.174455510510019,0.02632420785177939,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=208
2462,406,3181026,1048844,5,bank_app,20.55,dev_826124,0.007525858948677372,low,pass,3181026,0.0075207214486773715,0.0027038823485921446,0,degree=6; dominant_edge_type=6; dominant_share=0.50; time_span=397
2463,406,570928,1352040,5,bank_app,25.72,dev_254386,0.009365632294833342,low,pass,570928,0.009359202294833342,0.0031060747494016786,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=132
2464,406,1497164,2946945,6,qr_pay,43.84,dev_432705,0.06302352638440051,low,pass,1497164,0.0630125663844005,0.045140270629339105,0,degree=3; dominant_edge_type=6; dominant_share=0.67; time_span=315
2465,406,852126,1961479,1,qr_pay,4.99,dev_111597,0.009617569221883924,low,pass,852126,0.009616321721883923,0.0009719630701114614,0,degree=7; dominant_edge_type=1; dominant_share=0.29; time_span=370
2466,406,2338100,2221287,4,wallet,107.56,dev_065758,0.04206216317733757,low,pass,2221287,0.019734253729343964,0.042035273177337566,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
2467,406,1874585,2197417,6,qr_pay,19.41,dev_577948,0.047438256557914504,low,pass,1874585,0.047433404057914505,0.007946285014260791,0,degree=4; dominant_edge_type=3; dominant_share=0.25; time_span=431
